datetime;voltage;label;truth
2018-12-14 00:00:00;233.9;0;-1
2018-12-14 00:01:00;234.1;0;-1
2018-12-14 00:02:00;234.3;0;-1
2018-12-14 00:03:00;234.5;0;-1
2018-12-14 00:04:00;234.53333333333333;0;-1
2018-12-14 00:05:00;234.56666666666663;0;-1
2018-12-14 00:06:00;234.6;0;-1
2018-12-14 00:07:00;234.46666666666667;0;-1
2018-12-14 00:08:00;234.3333333333333;0;-1
2018-12-14 00:09:00;234.2;0;-1
2018-12-14 00:10:00;234.36666666666665;0;-1
2018-12-14 00:11:00;234.53333333333333;0;-1
2018-12-14 00:12:00;234.7;0;-1
2018-12-14 00:13:00;234.76666666666665;0;-1
2018-12-14 00:14:00;234.83333333333331;0;-1
2018-12-14 00:15:00;234.9;0;-1
2018-12-14 00:16:00;234.8;0;-1
2018-12-14 00:17:00;234.7;0;-1
2018-12-14 00:18:00;234.6;0;-1
2018-12-14 00:19:00;234.63333333333333;0;-1
2018-12-14 00:20:00;234.66666666666663;0;-1
2018-12-14 00:21:00;234.7;0;-1
2018-12-14 00:22:00;234.7333333333333;0;-1
2018-12-14 00:23:00;234.76666666666668;0;-1
2018-12-14 00:24:00;234.8;0;-1
2018-12-14 00:25:00;234.7;0;-1
2018-12-14 00:26:00;234.6;0;-1
2018-12-14 00:27:00;234.5;0;-1
2018-12-14 00:28:00;234.58333333333331;0;-1
2018-12-14 00:29:00;234.66666666666663;0;-1
2018-12-14 00:30:00;234.75;0;-1
2018-12-14 00:31:00;234.83333333333331;0;-1
2018-12-14 00:32:00;234.91666666666663;0;-1
2018-12-14 00:33:00;235.0;0;-1
2018-12-14 00:34:00;234.2;0;-1
2018-12-14 00:35:00;233.4;0;-1
2018-12-14 00:36:00;232.6;0;-1
2018-12-14 00:37:00;231.53333333333333;0;-1
2018-12-14 00:38:00;230.46666666666667;0;-1
2018-12-14 00:39:00;229.4;0;-1
2018-12-14 00:40:00;229.4333333333333;0;-1
2018-12-14 00:41:00;229.46666666666667;0;-1
2018-12-14 00:42:00;229.5;0;-1
2018-12-14 00:43:00;229.56666666666663;0;-1
2018-12-14 00:44:00;229.63333333333333;0;-1
2018-12-14 00:45:00;229.7;0;-1
2018-12-14 00:46:00;229.8;0;-1
2018-12-14 00:47:00;229.9;0;-1
2018-12-14 00:48:00;230.0;0;-1
2018-12-14 00:49:00;230.2333333333333;0;-1
2018-12-14 00:50:00;230.46666666666667;0;-1
2018-12-14 00:51:00;230.7;0;-1
2018-12-14 00:52:00;230.8;0;-1
2018-12-14 00:53:00;230.9;0;-1
2018-12-14 00:54:00;231.0;0;-1
2018-12-14 00:55:00;230.96666666666667;0;-1
2018-12-14 00:56:00;230.9333333333333;0;-1
2018-12-14 00:57:00;230.9;0;-1
2018-12-14 00:58:00;230.83333333333331;0;-1
2018-12-14 00:59:00;230.76666666666665;0;-1
2018-12-14 01:00:00;230.7;0;-1
2018-12-14 01:01:00;230.66666666666663;0;-1
2018-12-14 01:02:00;230.63333333333333;0;-1
2018-12-14 01:03:00;230.6;0;-1
2018-12-14 01:04:00;230.63333333333333;0;-1
2018-12-14 01:05:00;230.66666666666663;0;-1
2018-12-14 01:06:00;230.7;0;-1
2018-12-14 01:07:00;230.96666666666667;0;-1
2018-12-14 01:08:00;231.2333333333333;0;-1
2018-12-14 01:09:00;231.5;0;-1
2018-12-14 01:10:00;231.5857142857143;0;-1
2018-12-14 01:11:00;231.67142857142858;0;-1
2018-12-14 01:12:00;231.75714285714287;0;-1
2018-12-14 01:13:00;231.84285714285718;0;-1
2018-12-14 01:14:00;231.92857142857144;0;-1
2018-12-14 01:15:00;232.0142857142857;0;-1
2018-12-14 01:16:00;232.1;0;-1
2018-12-14 01:17:00;231.95;0;-1
2018-12-14 01:18:00;231.8;0;-1
2018-12-14 01:19:00;231.83333333333331;0;-1
2018-12-14 01:20:00;231.86666666666667;0;-1
2018-12-14 01:21:00;231.9;0;-1
2018-12-14 01:22:00;232.1;0;-1
2018-12-14 01:23:00;232.3;0;-1
2018-12-14 01:24:00;232.5;0;-1
2018-12-14 01:25:00;232.33333333333331;0;-1
2018-12-14 01:26:00;232.16666666666663;0;-1
2018-12-14 01:27:00;232.0;0;-1
2018-12-14 01:28:00;231.9;0;-1
2018-12-14 01:29:00;231.8;0;-1
2018-12-14 01:30:00;231.7;0;-1
2018-12-14 01:31:00;231.7333333333333;0;-1
2018-12-14 01:32:00;231.76666666666668;0;-1
2018-12-14 01:33:00;231.8;0;-1
2018-12-14 01:34:00;231.83333333333331;0;-1
2018-12-14 01:35:00;231.86666666666667;0;-1
2018-12-14 01:36:00;231.9;0;-1
2018-12-14 01:37:00;232.26666666666668;0;-1
2018-12-14 01:38:00;232.63333333333333;0;-1
2018-12-14 01:39:00;233.0;0;-1
2018-12-14 01:40:00;233.13333333333333;0;-1
2018-12-14 01:41:00;233.26666666666668;0;-1
2018-12-14 01:42:00;232.5662278149388;0;-1
2018-12-14 01:43:00;232.0530980647446;0;-1
2018-12-14 01:44:00;232.03505910951458;0;-1
2018-12-14 01:45:00;231.99555347900426;0;-1
2018-12-14 01:46:00;231.50520607011964;0;-1
2018-12-14 01:47:00;230.88346529437766;0;-1
2018-12-14 01:48:00;230.3589673932661;0;-1
2018-12-14 01:49:00;229.87263257525575;0;-1
2018-12-14 01:50:00;229.38396032650508;0;-1
2018-12-14 01:51:00;229.21530306405305;0;-1
2018-12-14 01:52:00;227.7685855875007;0;-1
2018-12-14 01:53:00;227.74693141044705;0;-1
2018-12-14 01:54:00;227.2737525123051;0;-1
2018-12-14 01:55:00;226.1718166404844;0;-1
2018-12-14 01:56:00;226.0122639306904;0;-1
2018-12-14 01:57:00;225.10528535796368;0;-1
2018-12-14 01:58:00;224.63868260041187;0;-1
2018-12-14 01:59:00;224.53705541523084;0;-1
2018-12-14 02:00:00;223.95055100251614;0;-1
2018-12-14 02:01:00;223.65849888130242;0;-1
2018-12-14 02:02:00;223.5125662668288;0;-1
2018-12-14 02:03:00;222.8955062205205;0;-1
2018-12-14 02:04:00;221.752272566957;0;-1
2018-12-14 02:05:00;222.4398276825983;0;-1
2018-12-14 02:06:00;223.469926948512;0;-1
2018-12-14 02:07:00;224.40766297701825;0;-1
2018-12-14 02:08:00;225.7935440844392;0;-1
2018-12-14 02:09:00;228.53563884643054;0;-1
2018-12-14 02:10:00;228.72788602836394;0;-1
2018-12-14 02:11:00;230.03432272808013;0;-1
2018-12-14 02:12:00;233.1;0;-1
2018-12-14 02:13:00;233.06666666666663;0;-1
2018-12-14 02:14:00;233.03333333333333;0;-1
2018-12-14 02:15:00;233.0;0;-1
2018-12-14 02:16:00;233.0;0;-1
2018-12-14 02:17:00;233.0;0;-1
2018-12-14 02:18:00;233.0;0;-1
2018-12-14 02:19:00;232.96666666666667;0;-1
2018-12-14 02:20:00;232.9333333333333;0;-1
2018-12-14 02:21:00;232.9;0;-1
2018-12-14 02:22:00;232.6;0;-1
2018-12-14 02:23:00;232.3;0;-1
2018-12-14 02:24:00;232.0;0;-1
2018-12-14 02:25:00;232.1;0;-1
2018-12-14 02:26:00;232.2;0;-1
2018-12-14 02:27:00;232.3;0;-1
2018-12-14 02:28:00;232.66666666666669;0;-1
2018-12-14 02:29:00;233.03333333333333;0;-1
2018-12-14 02:30:00;233.4;0;-1
2018-12-14 02:31:00;233.4333333333333;0;-1
2018-12-14 02:32:00;233.46666666666667;0;-1
2018-12-14 02:33:00;233.5;0;-1
2018-12-14 02:34:00;233.4333333333333;0;-1
2018-12-14 02:35:00;233.36666666666667;0;-1
2018-12-14 02:36:00;233.3;0;-1
2018-12-14 02:37:00;233.33333333333331;0;-1
2018-12-14 02:38:00;233.36666666666667;0;-1
2018-12-14 02:39:00;233.4;0;-1
2018-12-14 02:40:00;233.4;0;-1
2018-12-14 02:41:00;233.4;0;-1
2018-12-14 02:42:00;233.4;0;-1
2018-12-14 02:43:00;233.425;0;-1
2018-12-14 02:44:00;233.45;0;-1
2018-12-14 02:45:00;233.475;0;-1
2018-12-14 02:46:00;233.5;0;-1
2018-12-14 02:47:00;233.28;0;-1
2018-12-14 02:48:00;233.06;0;-1
2018-12-14 02:49:00;232.84;0;-1
2018-12-14 02:50:00;232.62;0;-1
2018-12-14 02:51:00;232.4;0;-1
2018-12-14 02:52:00;232.56666666666663;0;-1
2018-12-14 02:53:00;232.73333333333332;0;-1
2018-12-14 02:54:00;232.9;0;-1
2018-12-14 02:55:00;233.03333333333333;0;-1
2018-12-14 02:56:00;233.16666666666669;0;-1
2018-12-14 02:57:00;233.3;0;-1
2018-12-14 02:58:00;233.13333333333333;0;-1
2018-12-14 02:59:00;232.96666666666667;0;-1
2018-12-14 03:00:00;232.8;0;-1
2018-12-14 03:01:00;232.9333333333333;0;-1
2018-12-14 03:02:00;233.06666666666663;0;-1
2018-12-14 03:03:00;233.2;0;-1
2018-12-14 03:04:00;233.2;0;-1
2018-12-14 03:05:00;233.2;0;0
2018-12-14 03:06:00;233.2;0;-1
2018-12-14 03:07:00;233.1;0;-1
2018-12-14 03:08:00;230.71092749285373;2;1
2018-12-14 03:09:00;230.03509998800502;2;-1
2018-12-14 03:10:00;229.72336546699296;2;-1
2018-12-14 03:11:00;229.61668266272343;2;-1
2018-12-14 03:12:00;228.70919046387954;2;-1
2018-12-14 03:13:00;228.45747206660528;2;-1
2018-12-14 03:14:00;227.42181010930375;2;-1
2018-12-14 03:15:00;226.9023513355632;2;-1
2018-12-14 03:16:00;223.83296494570843;2;-1
2018-12-14 03:17:00;223.63518189645114;2;-1
2018-12-14 03:18:00;223.25950984705727;2;-1
2018-12-14 03:19:00;223.1129289520736;2;-1
2018-12-14 03:20:00;222.30265069861102;2;-1
2018-12-14 03:21:00;220.9609825128407;2;-1
2018-12-14 03:22:00;220.49797091760152;2;-1
2018-12-14 03:23:00;218.51453949428935;2;-1
2018-12-14 03:24:00;217.59861779903463;2;-1
2018-12-14 03:25:00;215.93803543796426;2;-1
2018-12-14 03:26:00;214.55956531772785;2;1
2018-12-14 03:27:00;214.36948235319588;1;0
2018-12-14 03:28:00;214.38127979152873;0;-1
2018-12-14 03:29:00;217.2807167566353;0;-1
2018-12-14 03:30:00;219.38045886767796;0;-1
2018-12-14 03:31:00;221.65342859247426;0;-1
2018-12-14 03:32:00;226.1007500151035;0;-1
2018-12-14 03:33:00;226.43088080299447;0;-1
2018-12-14 03:34:00;226.9471107506305;0;-1
2018-12-14 03:35:00;227.06577618160907;0;-1
2018-12-14 03:36:00;227.76787062047683;0;-1
2018-12-14 03:37:00;231.08441080291;0;-1
2018-12-14 03:38:00;233.53333333333333;0;-1
2018-12-14 03:39:00;233.5;0;-1
2018-12-14 03:40:00;233.56666666666663;0;-1
2018-12-14 03:41:00;233.63333333333333;0;-1
2018-12-14 03:42:00;233.7;0;-1
2018-12-14 03:43:00;233.86666666666665;0;-1
2018-12-14 03:44:00;234.03333333333333;0;-1
2018-12-14 03:45:00;234.2;0;-1
2018-12-14 03:46:00;233.9;0;-1
2018-12-14 03:47:00;233.6;0;-1
2018-12-14 03:48:00;233.3;0;-1
2018-12-14 03:49:00;233.26666666666668;0;-1
2018-12-14 03:50:00;233.2333333333333;0;-1
2018-12-14 03:51:00;233.2;0;-1
2018-12-14 03:52:00;233.16666666666663;0;-1
2018-12-14 03:53:00;233.13333333333333;0;-1
2018-12-14 03:54:00;233.1;0;-1
2018-12-14 03:55:00;233.0;0;-1
2018-12-14 03:56:00;232.9;0;-1
2018-12-14 03:57:00;232.8;0;-1
2018-12-14 03:58:00;232.8;0;-1
2018-12-14 03:59:00;232.8;0;-1
2018-12-14 04:00:00;232.8;0;-1
2018-12-14 04:01:00;233.03333333333333;0;-1
2018-12-14 04:02:00;233.26666666666668;0;-1
2018-12-14 04:03:00;233.5;0;-1
2018-12-14 04:04:00;233.53333333333333;0;-1
2018-12-14 04:05:00;233.56666666666663;0;-1
2018-12-14 04:06:00;233.6;0;-1
2018-12-14 04:07:00;233.5;0;-1
2018-12-14 04:08:00;233.4;0;-1
2018-12-14 04:09:00;233.3;0;-1
2018-12-14 04:10:00;233.5;0;-1
2018-12-14 04:11:00;233.7;0;-1
2018-12-14 04:12:00;233.9;0;-1
2018-12-14 04:13:00;233.96666666666667;0;-1
2018-12-14 04:14:00;234.03333333333333;0;-1
2018-12-14 04:15:00;234.1;0;-1
2018-12-14 04:16:00;233.9;0;-1
2018-12-14 04:17:00;233.7;0;-1
2018-12-14 04:18:00;233.5;0;-1
2018-12-14 04:19:00;233.26666666666665;0;-1
2018-12-14 04:20:00;233.03333333333333;0;-1
2018-12-14 04:21:00;232.8;0;-1
2018-12-14 04:22:00;232.56666666666663;0;-1
2018-12-14 04:23:00;232.3333333333333;0;-1
2018-12-14 04:24:00;232.1;0;-1
2018-12-14 04:25:00;232.0;0;-1
2018-12-14 04:26:00;231.9;0;-1
2018-12-14 04:27:00;231.8;0;-1
2018-12-14 04:28:00;231.76666666666668;0;-1
2018-12-14 04:29:00;231.7333333333333;0;-1
2018-12-14 04:30:00;231.7;0;-1
2018-12-14 04:31:00;231.6;0;-1
2018-12-14 04:32:00;231.5;0;-1
2018-12-14 04:33:00;231.4;0;-1
2018-12-14 04:34:00;231.53333333333333;0;-1
2018-12-14 04:35:00;231.66666666666669;0;-1
2018-12-14 04:36:00;231.25206109139515;0;-1
2018-12-14 04:37:00;229.83802812106316;0;-1
2018-12-14 04:38:00;229.73911753836367;0;-1
2018-12-14 04:39:00;228.9132229897802;0;-1
2018-12-14 04:40:00;228.87340611182117;0;-1
2018-12-14 04:41:00;228.8419300753335;0;-1
2018-12-14 04:42:00;228.17409403691084;0;-1
2018-12-14 04:43:00;228.13790029933202;0;-1
2018-12-14 04:44:00;228.1277734104893;0;-1
2018-12-14 04:45:00;227.7976632432137;0;-1
2018-12-14 04:46:00;227.4880434774207;0;-1
2018-12-14 04:47:00;227.48513096948972;0;-1
2018-12-14 04:48:00;227.1338131158133;0;-1
2018-12-14 04:49:00;227.0799867377957;0;-1
2018-12-14 04:50:00;226.80931962146286;0;-1
2018-12-14 04:51:00;226.5746289077149;0;-1
2018-12-14 04:52:00;226.4767954623544;0;-1
2018-12-14 04:53:00;226.514717655713;0;-1
2018-12-14 04:54:00;227.15707987556783;0;-1
2018-12-14 04:55:00;227.5413967289326;0;-1
2018-12-14 04:56:00;227.8616476112146;0;-1
2018-12-14 04:57:00;227.89014341011088;0;-1
2018-12-14 04:58:00;227.9265745020277;0;-1
2018-12-14 04:59:00;227.94413983667053;0;-1
2018-12-14 05:00:00;228.98761876850827;0;-1
2018-12-14 05:01:00;229.11596856709235;0;-1
2018-12-14 05:02:00;229.1477979500489;0;-1
2018-12-14 05:03:00;229.28731619144162;0;-1
2018-12-14 05:04:00;229.5315712219856;0;-1
2018-12-14 05:05:00;229.65573717852646;0;-1
2018-12-14 05:06:00;229.6717082779501;0;-1
2018-12-14 05:07:00;230.6719635272273;0;-1
2018-12-14 05:08:00;230.94384250644984;0;-1
2018-12-14 05:09:00;230.99997973026456;0;-1
2018-12-14 05:10:00;231.21049647160103;0;-1
2018-12-14 05:11:00;231.3111350563129;0;-1
2018-12-14 05:12:00;231.74087699439;0;-1
2018-12-14 05:13:00;231.74928753139042;0;-1
2018-12-14 05:14:00;232.16666666666663;0;-1
2018-12-14 05:15:00;232.2;0;-1
2018-12-14 05:16:00;232.26666666666665;0;-1
2018-12-14 05:17:00;232.33333333333331;0;-1
2018-12-14 05:18:00;232.4;0;-1
2018-12-14 05:19:00;232.16666666666663;0;-1
2018-12-14 05:20:00;231.9333333333333;0;-1
2018-12-14 05:21:00;231.7;0;-1
2018-12-14 05:22:00;231.7333333333333;0;-1
2018-12-14 05:23:00;231.76666666666668;0;-1
2018-12-14 05:24:00;231.8;0;-1
2018-12-14 05:25:00;231.86666666666667;0;-1
2018-12-14 05:26:00;231.9333333333333;0;-1
2018-12-14 05:27:00;232.0;0;-1
2018-12-14 05:28:00;232.06666666666663;0;-1
2018-12-14 05:29:00;232.13333333333333;0;-1
2018-12-14 05:30:00;232.2;0;-1
2018-12-14 05:31:00;232.26666666666668;0;-1
2018-12-14 05:32:00;232.33333333333331;0;-1
2018-12-14 05:33:00;232.4;0;-1
2018-12-14 05:34:00;232.13333333333333;0;-1
2018-12-14 05:35:00;231.86666666666667;0;-1
2018-12-14 05:36:00;231.6;0;-1
2018-12-14 05:37:00;231.4333333333333;0;-1
2018-12-14 05:38:00;231.26666666666665;0;-1
2018-12-14 05:39:00;231.1;0;-1
2018-12-14 05:40:00;231.03333333333333;0;-1
2018-12-14 05:41:00;230.96666666666667;0;-1
2018-12-14 05:42:00;230.9;0;-1
2018-12-14 05:43:00;230.83333333333331;0;-1
2018-12-14 05:44:00;230.76666666666665;0;-1
2018-12-14 05:45:00;230.7;0;-1
2018-12-14 05:46:00;230.5;0;-1
2018-12-14 05:47:00;230.3;0;-1
2018-12-14 05:48:00;230.1;0;-1
2018-12-14 05:49:00;230.33333333333331;0;-1
2018-12-14 05:50:00;230.56666666666663;0;-1
2018-12-14 05:51:00;230.8;0;-1
2018-12-14 05:52:00;230.83333333333331;0;-1
2018-12-14 05:53:00;230.86666666666667;0;-1
2018-12-14 05:54:00;230.9;0;-1
2018-12-14 05:55:00;230.9333333333333;0;-1
2018-12-14 05:56:00;230.96666666666667;0;-1
2018-12-14 05:57:00;231.0;0;-1
2018-12-14 05:58:00;231.13333333333333;0;0
2018-12-14 05:59:00;231.26666666666668;0;-1
2018-12-14 06:00:00;231.4;0;-1
2018-12-14 06:01:00;228.24585899490432;2;1
2018-12-14 06:02:00;226.38295739783277;2;-1
2018-12-14 06:03:00;222.87315414966736;2;-1
2018-12-14 06:04:00;222.0102215239109;2;-1
2018-12-14 06:05:00;220.59705125398887;2;-1
2018-12-14 06:06:00;220.1938785089703;2;-1
2018-12-14 06:07:00;219.25068880962087;2;-1
2018-12-14 06:08:00;217.85666422009731;2;-1
2018-12-14 06:09:00;215.9545986517947;2;-1
2018-12-14 06:10:00;215.45096835941501;2;-1
2018-12-14 06:11:00;215.1342478198967;2;-1
2018-12-14 06:12:00;212.90033614340285;2;-1
2018-12-14 06:13:00;211.47686585576992;2;1
2018-12-14 06:14:00;209.2454782097804;1;0
2018-12-14 06:15:00;210.82365717456864;0;-1
2018-12-14 06:16:00;212.1052351180261;0;-1
2018-12-14 06:17:00;213.47407049912425;0;-1
2018-12-14 06:18:00;214.85270887022045;0;-1
2018-12-14 06:19:00;217.68023735681197;0;-1
2018-12-14 06:20:00;218.85540804072068;0;-1
2018-12-14 06:21:00;219.03704139844257;0;-1
2018-12-14 06:22:00;219.09065731041062;0;-1
2018-12-14 06:23:00;219.1861370948624;0;-1
2018-12-14 06:24:00;224.47547753850785;0;-1
2018-12-14 06:25:00;226.11110847205708;0;-1
2018-12-14 06:26:00;226.1844442518943;0;-1
2018-12-14 06:27:00;226.584084381281;0;-1
2018-12-14 06:28:00;226.85112158869993;0;-1
2018-12-14 06:29:00;227.5680848826798;0;-1
2018-12-14 06:30:00;228.6076443878651;0;-1
2018-12-14 06:31:00;228.80523538635674;0;-1
2018-12-14 06:32:00;230.23078625345227;0;-1
2018-12-14 06:33:00;230.66022857882504;0;-1
2018-12-14 06:34:00;230.26666666666668;0;-1
2018-12-14 06:35:00;230.2333333333333;0;-1
2018-12-14 06:36:00;230.2;0;-1
2018-12-14 06:37:00;230.1;0;-1
2018-12-14 06:38:00;230.0;0;-1
2018-12-14 06:39:00;229.9;0;-1
2018-12-14 06:40:00;229.83333333333331;0;-1
2018-12-14 06:41:00;229.76666666666665;0;-1
2018-12-14 06:42:00;229.7;0;-1
2018-12-14 06:43:00;229.8;0;-1
2018-12-14 06:44:00;229.9;0;-1
2018-12-14 06:45:00;230.0;0;-1
2018-12-14 06:46:00;229.9;0;-1
2018-12-14 06:47:00;229.8;0;-1
2018-12-14 06:48:00;229.7;0;-1
2018-12-14 06:49:00;229.7333333333333;0;-1
2018-12-14 06:50:00;229.76666666666668;0;-1
2018-12-14 06:51:00;229.8;0;-1
2018-12-14 06:52:00;229.66666666666669;0;-1
2018-12-14 06:53:00;229.53333333333333;0;-1
2018-12-14 06:54:00;229.4;0;-1
2018-12-14 06:55:00;229.53333333333333;0;-1
2018-12-14 06:56:00;229.66666666666669;0;-1
2018-12-14 06:57:00;229.8;0;-1
2018-12-14 06:58:00;229.9333333333333;0;-1
2018-12-14 06:59:00;230.06666666666663;0;-1
2018-12-14 07:00:00;230.2;0;-1
2018-12-14 07:01:00;230.1;0;-1
2018-12-14 07:02:00;230.0;0;-1
2018-12-14 07:03:00;229.9;0;-1
2018-12-14 07:04:00;229.7;0;-1
2018-12-14 07:05:00;229.5;0;-1
2018-12-14 07:06:00;229.3;0;-1
2018-12-14 07:07:00;229.1;0;-1
2018-12-14 07:08:00;228.9;0;-1
2018-12-14 07:09:00;228.7;0;-1
2018-12-14 07:10:00;229.4;0;-1
2018-12-14 07:11:00;230.1;0;-1
2018-12-14 07:12:00;230.8;0;-1
2018-12-14 07:13:00;231.56666666666663;0;-1
2018-12-14 07:14:00;232.33333333333331;0;-1
2018-12-14 07:15:00;233.1;0;-1
2018-12-14 07:16:00;233.2;0;-1
2018-12-14 07:17:00;233.3;0;-1
2018-12-14 07:18:00;233.4;0;-1
2018-12-14 07:19:00;233.26666666666668;0;-1
2018-12-14 07:20:00;233.13333333333333;0;-1
2018-12-14 07:21:00;233.0;0;-1
2018-12-14 07:22:00;233.03333333333333;0;-1
2018-12-14 07:23:00;233.06666666666663;0;-1
2018-12-14 07:24:00;233.1;0;-1
2018-12-14 07:25:00;233.2;0;-1
2018-12-14 07:26:00;233.3;0;-1
2018-12-14 07:27:00;233.4;0;-1
2018-12-14 07:28:00;233.4;0;-1
2018-12-14 07:29:00;233.4;0;-1
2018-12-14 07:30:00;233.4;0;-1
2018-12-14 07:31:00;233.26666666666668;0;-1
2018-12-14 07:32:00;233.13333333333333;0;-1
2018-12-14 07:33:00;233.0;0;-1
2018-12-14 07:34:00;232.7333333333333;0;-1
2018-12-14 07:35:00;232.46666666666667;0;-1
2018-12-14 07:36:00;232.2;0;-1
2018-12-14 07:37:00;231.96666666666667;0;-1
2018-12-14 07:38:00;231.7333333333333;0;-1
2018-12-14 07:39:00;231.5;0;-1
2018-12-14 07:40:00;231.86666666666667;0;-1
2018-12-14 07:41:00;232.2333333333333;0;-1
2018-12-14 07:42:00;232.6;0;-1
2018-12-14 07:43:00;232.76666666666665;0;-1
2018-12-14 07:44:00;232.9333333333333;0;-1
2018-12-14 07:45:00;233.1;0;-1
2018-12-14 07:46:00;233.03333333333333;0;-1
2018-12-14 07:47:00;232.96666666666667;0;-1
2018-12-14 07:48:00;232.9;0;-1
2018-12-14 07:49:00;232.56666666666663;0;-1
2018-12-14 07:50:00;232.23333333333332;0;-1
2018-12-14 07:51:00;231.9;0;-1
2018-12-14 07:52:00;232.06666666666663;0;-1
2018-12-14 07:53:00;232.23333333333332;0;-1
2018-12-14 07:54:00;232.4;0;-1
2018-12-14 07:55:00;232.3;0;-1
2018-12-14 07:56:00;232.2;0;-1
2018-12-14 07:57:00;232.1;0;-1
2018-12-14 07:58:00;232.26666666666665;0;-1
2018-12-14 07:59:00;232.4333333333333;0;-1
2018-12-14 08:00:00;231.86207859476607;0;-1
2018-12-14 08:01:00;231.85602505069372;0;-1
2018-12-14 08:02:00;231.61848378347938;0;-1
2018-12-14 08:03:00;231.07964365126682;0;-1
